date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:59:16	2851/2851	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2014:29:14%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2F2023%2F03%2Fnormal-that-has-evolved-from-generation-on%2F	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed43b2.json	(from https://wp1.themevibrant.com/newwp/buildnox/2023/03/normal-that-has-evolved-from-generation-on/)
19:59:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2009%20Jul%202023%2014:29:14%20GMT	https://wp1.themevibrant.com/newwp/buildnox/?p=82	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/index287b.html	(from https://wp1.themevibrant.com/newwp/buildnox/2023/03/normal-that-has-evolved-from-generation-on/)
19:59:17	2941/2941	---M-Z	200	added ('OK')	text/xml	date:Sun,%2009%20Jul%202023%2014:29:14%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2F2023%2F03%2Fnormal-that-has-evolved-from-generation-on%2F&format=xml	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed84ab	(from https://wp1.themevibrant.com/newwp/buildnox/2023/03/normal-that-has-evolved-from-generation-on/)
19:59:17	3883/3883	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2014:29:15%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/wp/v2/posts/77	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/wp/v2/posts/77.json	(from https://wp1.themevibrant.com/newwp/buildnox/2023/03/know-the-secreat-of-buildnox-work/)
19:59:18	876/876	---M-Z	200	added ('OK')	application/rss+xml	etag:%22d2638af62c4a21e8e0f3f997e4bba82d%22	https://wp1.themevibrant.com/newwp/buildnox/2023/03/know-the-secreat-of-buildnox-work/feed/	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/2023/03/know-the-secreat-of-buildnox-work/feed/index.html	(from https://wp1.themevibrant.com/newwp/buildnox/2023/03/know-the-secreat-of-buildnox-work/)
19:59:18	2806/2806	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2014:29:15%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2F2023%2F03%2Fknow-the-secreat-of-buildnox-work%2F	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embede5b5.json	(from https://wp1.themevibrant.com/newwp/buildnox/2023/03/know-the-secreat-of-buildnox-work/)
19:59:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2009%20Jul%202023%2014:29:16%20GMT	https://wp1.themevibrant.com/newwp/buildnox/?p=77	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/indexb135.html	(from https://wp1.themevibrant.com/newwp/buildnox/2023/03/know-the-secreat-of-buildnox-work/)
19:59:19	2896/2896	---M-Z	200	added ('OK')	text/xml	date:Sun,%2009%20Jul%202023%2014:29:16%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2F2023%2F03%2Fknow-the-secreat-of-buildnox-work%2F&format=xml	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed6359	(from https://wp1.themevibrant.com/newwp/buildnox/2023/03/know-the-secreat-of-buildnox-work/)
19:59:28	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2013%20May%202023%2009:28:59%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
19:59:29	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2013%20May%202023%2009:28:59%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
19:59:29	78196/78196	---M--	200	added ('OK')	font/woff2	date:Sat,%2013%20May%202023%2009:28:59%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
19:59:34	2715/2715	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2014:29:31%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2Fservice%2Fbuilding-construction-2%2F	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embedc53d.json	(from https://wp1.themevibrant.com/newwp/buildnox/service/building-construction-2/)
19:59:34	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2013%20May%202023%2009:28:59%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
19:59:34	202744/202744	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2013%20May%202023%2009:28:59%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
19:59:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2009%20Jul%202023%2014:29:32%20GMT	https://wp1.themevibrant.com/newwp/buildnox/?p=964	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/index325c.html	(from https://wp1.themevibrant.com/newwp/buildnox/service/building-construction-2/)
19:59:35	2778/2778	---M-Z	200	added ('OK')	text/xml	date:Sun,%2009%20Jul%202023%2014:29:32%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2Fservice%2Fbuilding-construction-2%2F&format=xml	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embede2d7	(from https://wp1.themevibrant.com/newwp/buildnox/service/building-construction-2/)
19:59:35	2708/2708	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2014:29:33%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2Fservice%2Farchitecture-design-2%2F	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embedc572.json	(from https://wp1.themevibrant.com/newwp/buildnox/service/architecture-design-2/)
19:59:36	2771/2771	---M-Z	200	added ('OK')	text/xml	date:Sun,%2009%20Jul%202023%2014:29:33%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2Fservice%2Farchitecture-design-2%2F&format=xml	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embeddf94	(from https://wp1.themevibrant.com/newwp/buildnox/service/architecture-design-2/)
19:59:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2009%20Jul%202023%2014:29:33%20GMT	https://wp1.themevibrant.com/newwp/buildnox/?p=965	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/indexe2ec.html	(from https://wp1.themevibrant.com/newwp/buildnox/service/architecture-design-2/)
19:59:36	101652/101652	---M--	200	added ('OK')	font/woff	date:Sat,%2013%20May%202023%2009:28:59%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
19:59:36	2708/2708	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2014:29:34%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2Fservice%2Fbuilding-renovation-2%2F	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embedf0f3.json	(from https://wp1.themevibrant.com/newwp/buildnox/service/building-renovation-2/)
19:59:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2009%20Jul%202023%2014:29:34%20GMT	https://wp1.themevibrant.com/newwp/buildnox/?p=966	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/index9011.html	(from https://wp1.themevibrant.com/newwp/buildnox/service/building-renovation-2/)
19:59:37	2771/2771	---M-Z	200	added ('OK')	text/xml	date:Sun,%2009%20Jul%202023%2014:29:34%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2Fservice%2Fbuilding-renovation-2%2F&format=xml	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embeda0b9	(from https://wp1.themevibrant.com/newwp/buildnox/service/building-renovation-2/)
19:59:37	2699/2699	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2014:29:35%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2Fservice%2Fconsulting-service%2F	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed5df2.json	(from https://wp1.themevibrant.com/newwp/buildnox/service/consulting-service/)
19:59:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2009%20Jul%202023%2014:29:35%20GMT	https://wp1.themevibrant.com/newwp/buildnox/?p=967	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/index2dce.html	(from https://wp1.themevibrant.com/newwp/buildnox/service/consulting-service/)
19:59:38	2762/2762	---M-Z	200	added ('OK')	text/xml	date:Sun,%2009%20Jul%202023%2014:29:35%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2Fservice%2Fconsulting-service%2F&format=xml	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed0e8d	(from https://wp1.themevibrant.com/newwp/buildnox/service/consulting-service/)
19:59:38	32303/32303	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Apr%202023%2010:06:00%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/bg-3.jpg	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/bg-3.jpg	(from https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/elementor/css/post-90.css?ver=1684124952)
19:59:39	2753/2753	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2014:29:36%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2Fproject%2Fapartment-construction-2%2F	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed0c97.json	(from https://wp1.themevibrant.com/newwp/buildnox/project/apartment-construction-2/)
19:59:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2009%20Jul%202023%2014:29:36%20GMT	https://wp1.themevibrant.com/newwp/buildnox/?p=5799	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/index3fde.html	(from https://wp1.themevibrant.com/newwp/buildnox/project/apartment-construction-2/)
19:59:39	2845/2845	---M-Z	200	added ('OK')	text/xml	date:Sun,%2009%20Jul%202023%2014:29:37%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2Fproject%2Fapartment-construction-2%2F&format=xml	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embeddc5e	(from https://wp1.themevibrant.com/newwp/buildnox/project/apartment-construction-2/)
19:59:40	45602/45602	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Apr%202023%2009:45:43%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/map.png	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/map.png	(from https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/elementor/css/post-96.css?ver=1684124954)
19:59:40	2735/2735	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2014:29:38%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2Fproject%2Frenovation-of-roof-4%2F	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embedecd9.json	(from https://wp1.themevibrant.com/newwp/buildnox/project/renovation-of-roof-4/)
19:59:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2009%20Jul%202023%2014:29:38%20GMT	https://wp1.themevibrant.com/newwp/buildnox/?p=5807	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/index3378.html	(from https://wp1.themevibrant.com/newwp/buildnox/project/renovation-of-roof-4/)
19:59:41	2827/2827	---M-Z	200	added ('OK')	text/xml	date:Sun,%2009%20Jul%202023%2014:29:38%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2Fproject%2Frenovation-of-roof-4%2F&format=xml	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed95cd	(from https://wp1.themevibrant.com/newwp/buildnox/project/renovation-of-roof-4/)
19:59:42	2750/2750	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2014:29:39%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2Fproject%2Fconstruction-projects-4%2F	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embeda5bc.json	(from https://wp1.themevibrant.com/newwp/buildnox/project/construction-projects-4/)
19:59:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2009%20Jul%202023%2014:29:40%20GMT	https://wp1.themevibrant.com/newwp/buildnox/?p=5811	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/index4674.html	(from https://wp1.themevibrant.com/newwp/buildnox/project/construction-projects-4/)
19:59:42	2842/2842	---M-Z	200	added ('OK')	text/xml	date:Sun,%2009%20Jul%202023%2014:29:40%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2Fproject%2Fconstruction-projects-4%2F&format=xml	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embedf5a5	(from https://wp1.themevibrant.com/newwp/buildnox/project/construction-projects-4/)
19:59:43	2745/2745	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2014:29:40%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2Fproject%2Fgeneral-construction-3%2F	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed1c23.json	(from https://wp1.themevibrant.com/newwp/buildnox/project/general-construction-3/)
19:59:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2009%20Jul%202023%2014:29:41%20GMT	https://wp1.themevibrant.com/newwp/buildnox/?p=5813	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/indexa78d.html	(from https://wp1.themevibrant.com/newwp/buildnox/project/general-construction-3/)
19:59:43	2837/2837	---M-Z	200	added ('OK')	text/xml	date:Sun,%2009%20Jul%202023%2014:29:41%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2Fproject%2Fgeneral-construction-3%2F&format=xml	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed6ecc	(from https://wp1.themevibrant.com/newwp/buildnox/project/general-construction-3/)
19:59:44	2730/2730	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2014:29:41%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2Fproject%2Fhome-construction-3%2F	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed117b.json	(from https://wp1.themevibrant.com/newwp/buildnox/project/home-construction-3/)
19:59:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2009%20Jul%202023%2014:29:42%20GMT	https://wp1.themevibrant.com/newwp/buildnox/?p=5814	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/indexccf5.html	(from https://wp1.themevibrant.com/newwp/buildnox/project/home-construction-3/)
19:59:45	2822/2822	---M-Z	200	added ('OK')	text/xml	date:Sun,%2009%20Jul%202023%2014:29:42%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2Fproject%2Fhome-construction-3%2F&format=xml	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed41be	(from https://wp1.themevibrant.com/newwp/buildnox/project/home-construction-3/)
19:59:46	134346/134346	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2013%20May%202023%2009:28:59%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
19:59:47	90060/90060	---M--	200	added ('OK')	font/woff	date:Sat,%2013%20May%202023%2009:28:59%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
19:59:47	134346/134346	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2013%20May%202023%2009:28:59%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
19:59:47	76764/76764	---M--	200	added ('OK')	font/woff2	date:Sat,%2013%20May%202023%2009:28:59%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
19:59:48	134040/134040	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2013%20May%202023%2009:28:59%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
19:59:49	2747/2747	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2014:29:47%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2Fproject%2Fconstruction-projects%2F	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed5319.json	(from https://wp1.themevibrant.com/newwp/buildnox/project/construction-projects/)
19:59:49	747545/747545	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2013%20May%202023%2009:28:59%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
19:59:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2009%20Jul%202023%2014:29:47%20GMT	https://wp1.themevibrant.com/newwp/buildnox/?p=196	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/indexf45e.html	(from https://wp1.themevibrant.com/newwp/buildnox/project/construction-projects/)
19:59:50	2839/2839	---M-Z	200	added ('OK')	text/xml	date:Sun,%2009%20Jul%202023%2014:29:47%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2Fproject%2Fconstruction-projects%2F&format=xml	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed8d11	(from https://wp1.themevibrant.com/newwp/buildnox/project/construction-projects/)
19:59:51	2740/2740	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2014:29:48%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2Fproject%2Fgeneral-construction%2F	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed814a.json	(from https://wp1.themevibrant.com/newwp/buildnox/project/general-construction/)
19:59:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2009%20Jul%202023%2014:29:48%20GMT	https://wp1.themevibrant.com/newwp/buildnox/?p=197	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/index85b3.html	(from https://wp1.themevibrant.com/newwp/buildnox/project/general-construction/)
19:59:51	2832/2832	---M-Z	200	added ('OK')	text/xml	date:Sun,%2009%20Jul%202023%2014:29:49%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2Fproject%2Fgeneral-construction%2F&format=xml	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed9261	(from https://wp1.themevibrant.com/newwp/buildnox/project/general-construction/)
19:59:52	2727/2727	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2014:29:49%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2Fproject%2Fhome-construction%2F	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed2289.json	(from https://wp1.themevibrant.com/newwp/buildnox/project/home-construction/)
19:59:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2009%20Jul%202023%2014:29:49%20GMT	https://wp1.themevibrant.com/newwp/buildnox/?p=198	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/indexd1c3.html	(from https://wp1.themevibrant.com/newwp/buildnox/project/home-construction/)
